law_index,madeh_index,madeh_text
10,170,"ماده 667
در کلیه موارد سرقت و ربودن اموال مذکور در این فصل دادگاه علاوه بر مجازات تعیین شده سارق یا رباینده را به رد عین و در صورت ‌فقدان عین به رد مثل یا قیمت مال مسروقه یا ربوده شده و جبران خسارت وارده محکوم خواهد نمود.

"
10,171,"ماده 668
(اصلاحی 1399/2/23)- هرکس با جبر و قهر یا با اِکراه و تهدید دیگری را ملزم به دادن نوشته یا سند یا امضاء و یا مهر نماید و یا سند و ‌نوشته ای که متعلق به او یا سپرده به او می‌باشد را از و‌ی بگیرد به حبس از چهل و پنج روز تا یک سال و تا (74) ضربه شلاق محکوم خواهد شد.

"
10,172,"ماده 669
(اصلاحی 1399/2/23)- هرگاه کسی دیگری را به هر نحو تهدید به قتل یا ضررهای نفسی یا شرفی یا مالی و یا به افشاء سری نسبت به خود یا بستگان او نماید، اعم از این که به این و‌اسطه تقاضای و‌جه یا مال یا تقاضای انجام امر یا ترک فعلی را نموده یا ننموده باشد به مجازات شلاق تا (74) ضربه یا زندان از یک ماه تا یک سال محکوم خواهد شد.

"
10,173,"ماده 670
کسانی که به عنوان ورشکستگی به تقلب محکوم می‌شوند به مجازات حبس از یک تا پنج سال محکوم خواهند شد.

"
10,174,"ماده 671
مجازات ورشکسته به تقصیر از شش ماه تا دو سال حبس است.

"
10,175,"ماده 672
هرگاه مدیر تصفیه در امر رسیدگی به ورشکستگی بین طلبکاران و تاجر ورشکسته مستقیماً یا مع‌ الواسطه از طریق عقد قرارداد یا به‌ طریق دیگر تبانی نماید به شش ماه تا سه سال حبس و یا به جزای نقدی از 50/000/000 تا 250/000/000 ریال محکوم می ‌گردد.

"
10,176,"ماده 673
(اصلاحی 1399/02/23)- هرکس از سفید مُهر یا سفید امضایی که به او سپرده شده است یا به هر طریق به دست آو‌رده سوء استفاده نماید به شش ماه تا یک سال و شش ماه حبس محکوم خواهد شد.

"
10,177,"ماده 674
(اصلاحی 1399/02/23)- هرگاه اموال منقول یا غیرمنقول یا نوشته‌هایی از قبیل سفته و چک و قبض و نظایر آن به عنوان اجاره یا امانت یا رهن یا برای و‌کالت یا هر کار با اجرت یا بی‌اجرت به کسی داده شده و بنا بر این بوده است که اشیاء مذکور مسترد شود یا به مصرف معینی برسد و شخصی که آن اشیاء نزد او بوده آن‌ها را به ضرر مالکین یا متصرفین آن‌ها استعمال یا تصاحب یا تلف یا مفقود نماید به حبس از سه ماه تا یک سال و شش ماه محکوم خواهد شد.

"
10,178,"ماده 675
هر کس عمداً عمارت یا بنا یا کشتی یا هواپیما یا کارخانه یا انبار و به طور کلی هر محل مسکونی یا معد برای سکنی یا جنگل یا خرمن‌ یا هر نوع محصول زراعی یا اشجار یا مزارع یا باغ‌های متعلق به دیگری را آتش بزند به حبس از دو تا پنج سال محکوم می‌شود.
تبصره 1 - اعمال فوق در این فصل در صورتی که به قصد مقابله با حکومت اسلامی باشد مجازات محارب را خواهد داشت.
تبصره 2 (منسوخ 1399/2/23)- مجازات شروع به جرائم فوق شش ماه تا دو سال حبس می‌باشد.

"
10,179,"ماده 676
(اصلاحی 1399/2/23)- هرکس سایر اشیاء منقول متعلق به دیگری را آتش بزند به حبس از سه ماه تا یک سال و شش ماه محکوم خواهد شد.

"
10,180,"ماده 677
(اصلاحی 1399/2/23)- هرکس عمداً اشیاء منقول یا غیرمنقول متعلق به دیگری را تخریب نماید یا به هر نحو کلاً یا بعضاً تلف نماید و یا از کار اندازد به حبس از سه ماه تا یک سال و شش ماه (و) در صورتی که میزان خسارت ‌وارده یکصد میلیون (100/000/000) ریال یا کمتر باشد به جزای نقدی تا دو برابر معادل خسارت ‌وارده ‌محکوم خواهد شد.

"
10,181,"ماده 678
هر گاه جرایم مذکور در مواد (676) و (677) به وسیله مواد منفجره واقع شده باشد مجازات مرتکب دو تا پنج سال حبس است.

"
10,182,"ماده 679
(اصلاحی 1399/2/23)- هرکس به عمد و بدو‌ن ضرو‌رت حیوان حلال‌ گوشت متعلق به دیگری یا حیواناتی که شکار آنها توسط دو‌لت ممنوع اعلام شده است را بکشد یا مسموم یا تلف یا ناقص کند به حبس از چهل و پنج روز و دوازده ساعت تا سه ماه یا جزای نقدی از 15/000/000 ریال تا 25/000/000 ریال محکوم خواهد شد.

"
10,183,"ماده 680
(جزای نقدی اصلاحی 1399/11/08)- هر کس بر خلاف مقررات و بدون مجوز قانونی اقدام به شکار یا صید حیوانات و جانوران وحشی حفاظت شده نماید به حبس از سه‌ ماه تا سه سال و یا جزای نقدی از 20/000/000 ریال تا 250/000/000 ریال محکوم خواهد شد.

"
10,184,"ماده 681
هر کس عالماً دفاتر و قباله‌ها و سایر اسناد دولتی را بسوزاند یا به هر نحو دیگری تلف کند به حبس از دو تا ده سال محکوم خواهد شد.

"
10,185,"ماده 682
(اصلاحی 1399/02/23)- هر کس عالماً هر نوع اسناد یا او‌راق تجارتی و غیرتجارتی غیردو‌لتی را که اتلاف آنها موجب ضرر غیر است بسوزاند یا به هر نحو دیگر تلف کند به حبس از چهل و پنج روز تا یک سال محکوم خواهد شد.

"
10,186,"ماده 683
هر نوع نهب و غارت و اتلاف اموال و اجناس و امتعه یا محصولات که از طرف جماعتی بیش از سه نفر به نحو قهر و غلبه واقع شود‌ چنانچه محارب شناخته نشوند به حبس از دو تا پنج سال محکوم خواهند شد.

"
10,187,"ماده 684
(اصلاحی 1399/02/23)- هر کس محصول دیگری را بچراند یا تاکستان یا باغ میوه یا نخلستان کسی را خراب کند یا محصول دیگری را قطع و درو نماید یا به‌ واسطه سرقت یا قطع آبی که متعلق به آن است یا با اقدامات و وسایل دیگر خشک کند یا باعث تضییع آن بشود یا آسیاب دیگری را از استفاده بیاندازد به حبس درجه شش و شلاق تا (74) ضربه محکوم می‌شود.

"
10,188,"ماده 685
(اصلاحی 1399/2/23 و جزای نقدی اصلاحی 1399/11/08)- هرکس اَصله نخل خرما را به هر ترتیب یا هر و‌سیله بدو‌ن مجوز قانونی از بین ببرد یا قطع نماید به چهل و پنج روز تا سه ماه حبس یا از 15/000/000 تا 25/000/000 ریال جزای نقدی یا هر دو مجازات محکوم خواهد شد.

"
10,189,"ماده 686
هر کس درختان موضوع ماده یک قانون گسترش فضای سبز را عالماً عامداً و بر خلاف قانون مذکور قطع یا موجبات از بین رفتن آنها را‌ فراهم آورد علاوه بر جبران خسارت وارده حسب مورد به حبس تعزیری از شش ماه تا سه سال و یا جزای نقدی از سه میلیون تا هیجده میلیون ریال‌ محکوم خواهد شد.

"
10,190,"ماده 687
هر کس در وسایل و تاسیسات مورد استفاده عمومی از قبیل شبکه‌های آب و فاضلاب، برق، نفت، گاز، پست و تلگراف و تلفن و مراکز‌ فرکانس و ماکروویو (‌مخابرات) و رادیو و تلویزیون و متعلقات مربوط به آنها اعم از سد و کانال و انشعاب لوله‌کشی و نیروگاههای برق و خطوط انتقال‌نیرو و مخابرات (‌کابلهای هوایی یا زمینی یا نوری) و دستگاههای تولید و توزیع و انتقال آنها که به هزینه یا سرمایه دولت یا با سرمایه مشترک دولت و‌بخش غیر دولتی یا توسط بخش خصوصی برای استفاده عمومی ایجاد شده و همچنین در علائم راهنمایی و رانندگی و سایر علائمی که به منظور حفظ‌جان اشخاص یا تامین تاسیسات فوق یا شوارع و جاده‌ها نصب شده است، مرتکب تخریب یا ایجاد حریق یا از کار انداختن یا هر نوع خرابکاری دیگر‌شود بدون آنکه منظور او اخلال در نظم و امنیت عمومی‌باشد به حبس از سه تا ده سال محکوم خواهد شد.
تبصره 1 - در صوتی که اعمال مذکور به منظور اخلال در نظم و امنیت جامعه و مقابله با حکومت اسلامی‌باشد مجازات محارب را خواهد داشت.
تبصره 2 (منسوخ 1399/2/23)- مجازات شروع به جرائم فوق یک تا سه سال حبس است.

"
